State_Name,Year,PC_No,Party,Candidate,Sex,Total_Votes,N_Segments,PC_Name,PC_Position,PC_Total_Votes,PC_Vote_Share,N_Candidates_PC,RunnerUp_Votes,RunnerUp_Party,Margin_Votes,Margin_Pct,Effective_N_Parties,Bloc,Prev_Bloc,Bloc_Retained,Has_Prev_Result,Prev_Margin_Pct,split
Himachal_Pradesh,2014,1,BJP,SHANTA KUMAR,M,455160,17,Kangra,1,789293,57.66679800783739,12,285694,INC,169466,21.47060723964358,2.152013861459699,NDA,NDA,1,1,3.131588100963356,test
Himachal_Pradesh,2019,1,BJP,Kishan Kapoor,M,712133,17,Kangra,1,979947,72.67056279574304,11,245474,INC,466659,47.62084071893684,1.6921471205928391,NDA,NDA,1,1,21.47060723964358,test
Himachal_Pradesh,1999,2,BJP,Maheshwar Singh,M,324541,17,Mandi,1,523674,61.973861600919655,4,194731,INC,129810,24.78832250598655,1.9142307142167283,NDA,,0,0,,train
Himachal_Pradesh,2004,2,INC,PRATIBHA SINGH,F,355416,17,MANDI,1,665255,53.425528556718845,5,288992,BJP,66424,9.98474269265169,2.107509578815685,INDIA,NDA,0,1,24.78832250598655,train
Himachal_Pradesh,2009,2,INC,VIRBHADRA SINGH,M,340525,17,Mandi,1,712216,47.81204016758961,6,326623,BJP,13902,1.9519359295494625,2.271896500030998,INDIA,INDIA,1,1,9.98474269265169,validation
Himachal_Pradesh,2014,2,BJP,RAM SWAROOP SHARMA,M,362338,17,Mandi,1,718886,50.40270640963936,9,322465,INC,39873,5.546498332141675,2.193628170545004,NDA,INDIA,0,1,1.9519359295494625,test
Himachal_Pradesh,2019,2,BJP,RAM SWAROOP SHARMA,M,638441,17,Mandi,1,925504,68.98306220178411,17,240184,INC,398257,43.03136453219003,1.839464958757266,NDA,NDA,1,1,5.546498332141675,test
Himachal_Pradesh,1999,3,BJP,Shanta Kumar,M,322990,17,Kangra,1,550635,58.65773152814477,5,224184,INC,98806,17.944010097432965,1.961358403496016,NDA,,0,0,,train
Himachal_Pradesh,2004,3,INC,CHANDER KUMAR,M,313148,17,KANGRA,1,640162,48.91699288617568,6,295171,BJP,17977,2.808195425532912,2.2094578993104306,INDIA,NDA,0,1,17.944010097432965,train
Himachal_Pradesh,2009,3,BJP,ANURAG SINGH THAKUR,M,372781,17,Hamirpur,1,697454,53.4488296002317,8,300423,INC,72358,10.374591012453868,2.1204246603103303,NDA,INDIA,0,1,2.808195425532912,validation
Himachal_Pradesh,2014,3,BJP,ANURAG SINGH THAKUR,M,446755,17,Hamirpur,1,826623,54.04579838693092,10,348871,INC,97884,11.841431946606855,2.1247600906037385,NDA,NDA,1,1,10.374591012453868,test
Himachal_Pradesh,2019,3,BJP,ANURAG SINGH THAKUR,M,668812,17,Hamirpur,1,964500,69.3428719543805,11,281000,INC,387812,40.20860549507517,1.7674476299009827,NDA,NDA,1,1,11.841431946606855,test
Himachal_Pradesh,1999,4,BJP,Suresh Chandel,M,333494,17,Hamirpur,1,552427,60.36888131825563,7,206620,INC,126874,22.966654417687767,1.982126930124302,NDA,,0,0,,train
Himachal_Pradesh,2004,4,BJP,SURESH CHANDEL,M,311104,17,HAMIRPUR,1,650008,47.86156478074116,9,309726,INC,1378,0.211997390801344,2.1904625156924853,NDA,NDA,1,1,22.966654417687767,train
Himachal_Pradesh,2009,4,BJP,VIRENDER KASHYAP,M,310885,17,Shimla,1,616558,50.42266907573983,7,283562,INC,27323,4.4315376655562,2.145478792657693,NDA,NDA,1,1,0.211997390801344,validation
Himachal_Pradesh,2014,4,BJP,VIRENDER KASHYAP,M,385517,17,Shimla,1,729002,52.88284531455332,7,301314,INC,84203,11.550448421266331,2.215836590669244,NDA,NDA,1,1,4.4315376655562,test
Himachal_Pradesh,2019,4,BJP,SURESH KUMAR KASHYAP,M,601305,17,Shimla,1,899263,66.86642283736794,6,277647,INC,323658,35.99147301734865,1.8430401074759344,NDA,NDA,1,1,11.550448421266331,test
Jammu_&_Kashmir,1999,1,JKN,Abdul Rashid Shaheen,M,84243,15,Baramulla,1,191735,43.93720499647952,10,48130,IND,36113,18.8348501838475,3.556003923446221,Other,,0,0,,train
Jammu_&_Kashmir,2004,1,JKN,ABDUL RASHID SHAHEEN,M,127335,15,BARAMULLA,1,333450,38.187134502923975,6,117624,JKPDP,9711,2.912280701754386,3.257949656487689,Other,Other,1,1,18.8348501838475,train
Jammu_&_Kashmir,2009,1,JKN,SHARIEF UD DIN SHARIQ,M,203022,16,Baramulla,1,441234,46.01231999347285,13,138208,JKPDP,64814,14.689257854109158,3.007627383228032,Other,Other,1,1,2.912280701754386,validation
Jammu_&_Kashmir,2014,1,JKPDP,MUZAFFAR HUSSAIN BAIG,M,175277,15,Baramulla,1,461432,37.98544530938469,16,146058,JKN,29219,6.33224397094263,3.6813004605815904,Other,Other,1,1,14.689257854109158,test
Jammu_&_Kashmir,2019,1,JKN,MOHAMMAD AKBAR LONE,M,132969,16,Baramulla,1,444044,29.94500544991037,9,103052,JPC,29917,6.737395393249318,4.633188986564539,Other,Other,1,1,6.33224397094263,test
Jammu_&_Kashmir,1999,2,JKN,Omer Abdullah,M,55542,15,Srinagar,1,96984,57.269240287057656,10,18683,IND,36859,38.00523797739833,2.4883617595062395,Other,,0,0,,train
Jammu_&_Kashmir,2004,2,JKN,OMAR ABDULLAH,M,98084,15,SRINAGAR,1,194392,50.45680892217786,13,75160,JKPDP,22924,11.792666364870982,2.46324075501852,Other,Other,1,1,38.00523797739833,train
Jammu_&_Kashmir,2009,2,JKN,FAROOQ ABDULLAH,M,147031,16,Srinagar,1,282753,51.999801947282606,15,116792,JKPDP,30239,10.694493073459874,2.264488945995901,Other,Other,1,1,11.792666364870982,validation
Jammu_&_Kashmir,2014,2,JKPDP,TARIQ HAMEED KARRA,M,157546,15,Srinagar,1,305210,51.618885357622624,15,115363,JKN,42183,13.820975721634284,2.4245727300927853,Other,Other,1,1,10.694493073459874,test
Jammu_&_Kashmir,2019,2,JKN,Farooq Abdullah,M,106596,16,Srinagar,1,184875,57.65841784989858,12,36620,PDP,69976,37.85043948613928,2.5203685489079013,Other,Other,1,1,13.820975721634284,test
Jammu_&_Kashmir,1999,3,JKN,Ali Mohd Naik,M,36122,16,Anantnag,1,99842,36.17916307766271,18,25208,IND,10914,10.931271408825944,4.347926966835323,Other,,0,0,,train
Jammu_&_Kashmir,2004,3,JKPDP,MEHBOOBA MUFTI,F,73805,16,ANANTNAG,1,146632,50.33348791532544,14,34256,JKN,39549,26.97160237874407,3.072284335050941,Other,Other,1,1,10.931271408825944,train
Jammu_&_Kashmir,2009,3,JKN,MIRZA MEHBOOB BEG,M,148317,17,Anantnag,1,318726,46.53432729052541,13,143093,JKPDP,5224,1.6390253697533306,2.386766044072071,Other,Other,1,1,26.97160237874407,validation
Jammu_&_Kashmir,2014,3,JKPDP,MEHBOOBA MUFTI,F,200407,16,Anantnag,1,369853,54.18558183927128,13,135005,JKN,65402,17.68324172035917,2.33690599194219,Other,Other,1,1,1.6390253697533306,test
Jammu_&_Kashmir,2019,3,JKN,HASNAIN MASOODI,M,40032,17,Anantnag,1,122140,32.77550352055019,18,32879,INC,7153,5.856394301621091,4.032747747113995,Other,Other,1,1,17.68324172035917,test
Jammu_&_Kashmir,1999,4,JKN,Hassan Khan,M,52152,4,Ladakh,1,114841,45.41235273116744,7,49196,INC,2956,2.573993608554436,2.536858725736775,Other,,0,0,,train
Jammu_&_Kashmir,2004,4,IND,THUPSTAN CHHEWANG,M,65759,4,LADAKH,1,127813,51.44938308309796,4,41116,JKN,24643,19.28051137208265,2.5722619106733897,Other,Other,1,1,2.573993608554436,train
Jammu_&_Kashmir,2009,4,IND,HASSAN KHAN,M,32616,4,Ladakh,1,107996,30.201118559946664,5,28070,INC,4546,4.209415163524575,3.961617083927869,Other,Other,1,1,19.28051137208265,validation
Jammu_&_Kashmir,2014,4,IND,GHULAM RAZA,M,31049,4,Ladakh,1,115962,26.775150480329764,4,30731,BJP,318,0.2742277642676049,3.979957610031519,Other,Other,1,1,4.209415163524575,test
Jammu_&_Kashmir,2019,4,BJP,Jamyang Tsering Namgyal,M,41315,4,Ladakh,1,122383,33.758773685887746,4,31552,IND,9763,7.977415163870799,3.7769337080385648,NDA,Other,0,1,0.2742277642676049,test
Jammu_&_Kashmir,1999,5,BJP,Prof. Chaman Lal Gupta,M,194678,17,Udhampur,1,397187,49.01419230740181,16,76371,JKN,118307,29.78622160342609,3.143027930231008,NDA,,0,0,,train
Jammu_&_Kashmir,2004,5,INC,CH. LAL SINGH,M,240852,17,UDHAMPUR,1,607945,39.61739960029279,20,193672,BJP,47180,7.760570446339718,3.5762114018843016,INDIA,NDA,0,1,29.78622160342609,train
Jammu_&_Kashmir,2009,5,INC,CH. LAL SINGH,M,231803,17,Udhampur,1,611510,37.90665729096826,14,218334,BJP,13469,2.2025804974571144,3.463730106390805,INDIA,INDIA,1,1,7.760570446339718,validation
Jammu_&_Kashmir,2014,5,BJP,DR. JITENDRA SINGH,M,486820,17,Udhampur,1,1030653,47.234132147289145,13,426336,INC,60484,5.868512486743841,2.5230765458062594,NDA,INDIA,0,1,2.2025804974571144,test
Jammu_&_Kashmir,2019,5,BJP,DR. JITENDRA SINGH,M,715406,17,Udhampur,1,1161589,61.58856531871428,12,366123,INC,349283,30.069413536113032,2.0850349385810145,NDA,NDA,1,1,5.868512486743841,test
Jammu_&_Kashmir,1999,6,BJP,Vishno Datt Sharma,M,289412,20,Jammu,1,665921,43.4604104691097,22,147393,JKN,142019,21.32670391833265,3.5556970922601217,NDA,,0,0,,train
Jammu_&_Kashmir,2004,6,INC,MADAN LAL SHARMA,M,319830,20,JAMMU,1,820595,38.97537762233501,26,301784,BJP,18046,2.1991359927857226,3.2234609089590025,INDIA,NDA,0,1,21.32670391833265,train
Jammu_&_Kashmir,2009,6,INC,MADAN LAL SHARMA,M,382092,20,Jammu,1,842662,45.34344731339493,21,260568,BJP,121524,14.421440625066753,3.147421972392592,INDIA,INDIA,1,1,2.1991359927857226,validation
Jammu_&_Kashmir,2014,6,BJP,JUGAL KISHORE,M,618245,20,Jammu,1,1247148,49.57270508391947,19,362537,INC,255708,20.503420604451115,2.86243674958129,NDA,INDIA,0,1,14.421440625066753,test
Jammu_&_Kashmir,2019,6,BJP,Jugal Kishore,M,840214,20,Jammu,1,1452744,57.8363428105709,24,551187,INC,289027,19.89524651280611,2.0893408109235745,NDA,NDA,1,1,20.503420604451115,test
Jharkhand,2004,1,JMM,HEMLAL MURMU,M,226410,6,RAJMAHAL,1,691116,32.76005764589446,8,223434,INC,2976,0.4306078863750803,3.442468140115073,INDIA,,0,0,,train
Jharkhand,2009,1,BJP,DEVIDHAN BESRA,M,168355,6,Rajmahal,1,644496,26.12196196718056,12,159373,JMM,8982,1.3936471289193415,5.3059946554778605,NDA,INDIA,0,1,0.4306078863750803,validation
Jharkhand,2014,1,JMM,VIJAY KUMAR HANSDAK,M,379337,6,Rajmahal,1,931423,40.726608640757206,11,338080,BJP,41257,4.429459010567701,3.1940053187572235,INDIA,NDA,0,1,1.3936471289193415,test
Jharkhand,2019,1,JMM,VIJAY KUMAR HANSDAK,M,506589,6,Rajmahal,1,1032414,49.068396980281165,14,407626,BJP,98963,9.585592601417648,2.508605996169441,INDIA,INDIA,1,1,4.429459010567701,test
Jharkhand,2004,2,JMM,SHIBU SOREN,M,339516,6,DUMKA,1,625043,54.31882286498689,10,224480,BJP,115036,18.40449377082857,2.35022848036967,INDIA,,0,0,,train
Jharkhand,2009,2,JMM,SHIBU SOREN,M,208367,6,Dumka,1,621263,33.53925793102116,19,189279,BJP,19088,3.072450797810267,4.508699101801246,INDIA,INDIA,1,1,18.40449377082857,validation
Jharkhand,2014,2,JMM,SHIBU SOREN,M,335686,6,Dumka,1,884189,37.96541237224168,14,296493,BJP,39193,4.432649580576099,3.447334696806392,INDIA,INDIA,1,1,3.072450797810267,test
Jharkhand,2019,2,BJP,SUNIL SOREN,M,483748,6,Dumka,1,1009173,47.93509140652792,15,436158,JMM,47590,4.715742494101606,2.3949630845914656,NDA,INDIA,0,1,4.432649580576099,test
Jharkhand,2004,3,INC,FURKAN ANSARI,M,373134,6,GODDA,1,831337,44.88360315972945,12,346371,BJP,26763,3.219272088214527,2.638475531692605,INDIA,,0,0,,train
Jharkhand,2009,3,BJP,NISHIKANT DUBEY,M,189485,6,Godda,1,797535,23.758831900794323,23,183108,INC,6377,0.7995887327828873,5.774084913381012,NDA,INDIA,0,1,3.219272088214527,validation
Jharkhand,2014,3,BJP,NISHIKANT DUBEY,M,380314,6,Godda,1,1036699,36.68509374466456,16,319739,INC,60575,5.843065344907249,3.749396172706551,NDA,NDA,1,1,0.7995887327828873,test
Jharkhand,2019,3,BJP,Nishikant Dubey,M,635383,6,Godda,1,1170319,54.29143677920294,13,450677,JVM,184706,15.782534505549345,2.2534085361270253,NDA,NDA,1,1,5.843065344907249,test
Jharkhand,2004,4,RJD,DHIRENDRA AGARWAL,M,121459,5,CHATRA,1,435488,27.89032074362554,16,102603,JD(U),18856,4.329855242853994,4.934520317694169,INDIA,,0,0,,train
Jharkhand,2009,4,IND,INDER SINGH NAMDHARI,M,108334,5,Chatra,1,473944,22.85797478183077,11,92158,INC,16176,3.413061458737741,6.778095224341905,Other,INDIA,0,1,4.329855242853994,validation
Jharkhand,2014,4,BJP,SUNIL KUMAR SINGH,M,295857,5,Chatra,1,707170,41.83675778101447,20,117835,INC,178022,25.173862013377263,4.315059279974885,NDA,Other,0,1,3.413061458737741,test
Jharkhand,2019,4,BJP,SUNIL KUMAR SINGH,M,526205,5,Chatra,1,914097,57.56555376508182,26,149254,INC,376951,41.23752730837099,2.7144459141359127,NDA,NDA,1,1,25.173862013377263,test
Jharkhand,2004,5,BJP,BABULAL MARANDI,M,366646,6,KODARMA,1,825697,44.40442438327861,10,211709,JMM,154937,18.76438935832394,3.3841867408937927,NDA,,0,0,,train
Jharkhand,2009,5,JVM,BABULAL MARANDI,M,199457,6,Kodarma,1,780519,25.55440674730532,16,150938,CPI(ML)(L),48519,6.216248419320991,6.3976774411357695,Other,NDA,0,1,18.76438935832394,validation
Jharkhand,2014,5,BJP,RAVINDRA KR. RAY,M,365405,6,Kodarma,1,1018189,35.88773793470564,20,266756,CPI(ML)(L),98649,9.688672731683411,4.384365582730377,NDA,Other,0,1,6.216248419320991,test
Jharkhand,2019,5,BJP,ANNPURNA DEVI,F,751996,6,Kodarma,1,1177098,63.88558981495168,14,297232,JVM,454764,38.63433630844671,2.1026738438822195,NDA,NDA,1,1,9.688672731683411,test
Jharkhand,2004,6,JMM,TEK LAL MAHTO,M,350249,6,GIRIDIH,1,714371,49.02900593669116,12,200460,BJP,149789,20.967956426002736,2.9846392866019524,INDIA,,0,0,,train
Jharkhand,2009,6,BJP,RAVINDRA KUMAR PANDEY,M,233357,6,Giridih,1,619067,37.694950627314974,17,138676,JMM,94681,15.29414425256071,4.1834796269837,NDA,INDIA,0,1,20.967956426002736,validation
Jharkhand,2014,6,BJP,RAVINDRA KUMAR PANDEY,M,391905,6,Giridih,1,965106,40.60745659026056,17,351598,JMM,40307,4.176432433328567,3.260037760201044,NDA,NDA,1,1,15.29414425256071,test
Jharkhand,2019,6,AJSUP,Chandra Prakash Choudhary,M,646864,6,Giridih,1,1084021,59.67264471813738,15,398268,JMM,248596,22.93276606265008,2.0355966951579,Other,NDA,0,1,4.176432433328567,test
Jharkhand,2004,7,INC,CHANDRA SHEKHAR DUBEY,M,355490,6,DHANBAD,1,941449,37.75987865513692,19,236101,BJP,119389,12.681409189451578,4.102293755625537,INDIA,,0,0,,train
Jharkhand,2009,7,BJP,PASHUPATI NATH SINGH,M,260458,6,Dhanbad,1,813356,32.02263215615302,32,202448,INC,58010,7.132178283556032,4.885059529237894,NDA,INDIA,0,1,12.681409189451578,validation
Jharkhand,2014,7,BJP,PASHUPATI NATH SINGH,M,543482,6,Dhanbad,1,1136214,47.83271461186009,31,250534,INC,292948,25.782819081616665,3.3932812551217846,NDA,NDA,1,1,7.132178283556032,test
Jharkhand,2019,7,BJP,PASHUPATI NATH SINGH,M,824704,6,Dhanbad,1,1244848,66.24937341747747,20,340141,INC,484563,38.925475238744006,1.9458495762180636,NDA,NDA,1,1,25.782819081616665,test
Jharkhand,2004,8,INC,SUBODH KANT SAHAY,M,284035,6,RANCHI,1,695754,40.82405562885732,19,268614,BJP,15421,2.2164443179629583,3.0775600836273447,INDIA,,0,0,,train
Jharkhand,2009,8,INC,SUBODH KANT SAHAY,M,310494,6,Ranchi,1,724096,42.88022582640976,26,297144,BJP,13350,1.843678186317836,2.8114086276158403,INDIA,INDIA,1,1,2.2164443179629583,validation
Jharkhand,2014,8,BJP,RAM TAHAL CHOUDHARY,M,448617,6,Ranchi,1,1042705,43.024345332572494,28,249399,INC,199218,19.105883255570845,3.7353820754743072,NDA,INDIA,0,1,1.843678186317836,test
Jharkhand,2019,8,BJP,SANJAY SETH,M,703983,6,Ranchi,1,1226586,57.39369273740284,20,422600,INC,281383,22.94034009845213,2.2273880634862286,NDA,NDA,1,1,19.105883255570845,test
Jharkhand,2004,9,JMM,SUNIL KUMAR MAHATO,M,396054,6,JAMSHEDPUR,1,776508,51.00449705605094,16,290414,BJP,105640,13.604496025797545,2.490963182525649,INDIA,,0,0,,train
Jharkhand,2009,9,BJP,ARJUN MUNDA,M,319616,6,Jamshedpur,1,705563,45.29942754934712,26,199956,JMM,119660,16.95950609654985,3.316175123444446,NDA,INDIA,0,1,13.604496025797545,validation
Jharkhand,2014,9,BJP,BIDYUT BARAN MAHATO,M,464144,6,Jamshedpur,1,1033493,44.910221936674944,15,364270,JVM,99874,9.663732603897657,2.9053505565384947,NDA,NDA,1,1,16.95950609654985,test
Jharkhand,2019,9,BJP,Bidyut Baran Mahato,M,678984,6,Jamshedpur,1,1137515,59.69011397651899,23,377352,JMM,301632,26.516749229680485,2.1427717560091395,NDA,NDA,1,1,9.663732603897657,test
Jharkhand,2004,10,INC,BAGUN SUMBRAI,M,221343,6,SINGHBHUM,1,520155,42.55327738847075,8,162147,BJP,59196,11.38045390316348,3.3024917107073537,INDIA,,0,0,,train
Jharkhand,2009,10,IND,MADHU KORA,M,256827,6,Singhbhum,1,579926,44.28616754551442,9,167154,BJP,89673,15.462834913419988,3.2375334482752653,Other,INDIA,0,1,11.38045390316348,validation
Jharkhand,2014,10,BJP,LAXMAN GILUWA,M,303079,6,Singhbhum,1,768187,39.45380486782516,12,215603,JBSP,87476,11.38733147007174,3.840387018166101,NDA,Other,0,1,15.462834913419988,test
Jharkhand,2019,10,INC,GEETA KORA,F,431545,6,Singhbhum,1,854219,50.51924623545016,9,359159,BJP,72386,8.473939352788921,2.310007774217827,INDIA,NDA,0,1,11.38733147007174,test
Jharkhand,2004,11,INC,SUSHILA KERKETTA,F,218158,6,KHUNTI,1,490772,44.45200622692411,11,166932,BJP,51226,10.4378407896131,3.104509201683344,INDIA,,0,0,,train
Jharkhand,2009,11,BJP,KARIA MUNDA,M,210209,6,Khunti,1,510325,41.19120168520061,9,130030,INC,80179,15.711360407583404,3.724307261305108,NDA,INDIA,0,1,10.4378407896131,validation
Jharkhand,2014,11,BJP,KARIA MUNDA,M,269160,6,Khunti,1,713110,37.744527492252246,14,176937,JKP,92223,12.932506906367882,3.993774150729177,NDA,NDA,1,1,15.711360407583404,test
Jharkhand,2019,11,BJP,ARJUN MUNDA,M,381566,6,Khunti,1,809190,47.15406764789481,11,380468,INC,1098,0.1356912468023579,2.252608064549805,NDA,NDA,1,1,12.932506906367882,test
Jharkhand,2004,12,INC,RAMESHWAR ORAON,M,223913,5,LOHARDAGA,1,466400,48.008790737564325,13,133621,BJP,90292,19.35934819897084,3.0311496575655483,INDIA,,0,0,,train
Jharkhand,2009,12,BJP,SUDARSHAN BHAGAT,M,144605,5,Lohardaga,1,522339,27.68412850658289,15,136344,IND,8261,1.581539957766891,4.688115188069048,NDA,INDIA,0,1,19.35934819897084,validation
Jharkhand,2014,12,BJP,SUDARSHAN BHAGAT,M,226579,5,Lohardaga,1,634569,35.7059673573717,9,220151,INC,6428,1.012971008668876,3.504009661723928,NDA,NDA,1,1,1.581539957766891,test
Jharkhand,2019,12,BJP,SUDARSHAN BHAGAT,M,369527,5,Lohardaga,1,803090,46.01314921117185,14,360068,INC,9459,1.177825648432928,2.4160348000212912,NDA,NDA,1,1,1.012971008668876,test
Jharkhand,2004,13,RJD,MANOJ KUMAR,M,206731,6,PALAMAU,1,641524,32.22498300920932,14,151573,BJP,55158,8.597963599179453,4.881801818438814,INDIA,,0,0,,train
Jharkhand,2009,13,JMM,KAMESHWAR BAITHA,M,167994,6,Palamau,1,651250,25.79562380038388,21,144456,RJD,23538,3.614280230326296,6.478615322015037,INDIA,INDIA,1,1,8.597963599179453,validation
Jharkhand,2014,13,BJP,VISHNU DAYAL RAM,M,475738,6,Palamau,1,957784,49.67069819500012,13,212357,RJD,263381,27.49899768632594,3.076745111361365,NDA,INDIA,0,1,3.614280230326296,test
Jharkhand,2019,13,BJP,VISHNU DAYAL RAM,M,753240,6,Palamau,1,1200207,62.75917404247768,19,276967,RJD,476273,39.68257142309618,2.222402273110643,NDA,NDA,1,1,27.49899768632594,test
Jharkhand,2004,14,CPI,BHUBNESHWAR PRASAD MEH,M,356058,5,HAZARIBAGH,1,705438,50.4733229568013,14,250729,BJP,105329,14.9310074024932,2.597684981335399,INDIA,,0,0,,train
Jharkhand,2009,14,BJP,YASHWANT SINHA,M,219803,5,Hazaribagh,1,690935,31.812399140295398,13,179646,INC,40157,5.811979419192833,4.955388326001603,NDA,INDIA,0,1,14.9310074024932,validation
Jharkhand,2014,14,BJP,JAYANT SINHA,M,406912,5,Hazaribagh,1,960301,42.37338084621384,20,247798,INC,159114,16.56917987172772,3.6322221325224944,NDA,NDA,1,1,5.811979419192833,test
Jharkhand,2019,14,BJP,JAYANT SINHA,M,727359,5,Hazaribagh,1,1071631,67.87401633584695,16,249022,INC,478337,44.63635337163632,1.9375483335925527,NDA,NDA,1,1,16.56917987172772,test
Karnataka,1999,1,BJP,Ramchandra Veerappa,M,350129,8,Bidar,1,729569,47.99121124938148,5,198179,INC,151950,20.82736519780857,3.0013234960233857,NDA,,0,0,,train
Karnataka,2004,1,BJP,RAMCHANDRA VEERAPPA,M,312391,8,BIDAR,1,814933,38.33333537849124,5,288852,INC,23539,2.8884583149780414,3.1337952823092645,NDA,NDA,1,1,20.82736519780857,train
Karnataka,2009,1,BJP,KATTI RAMESH VISHWANATH,M,437624,8,Chikkodi,1,867122,50.46856151729514,8,382575,INC,55049,6.348472302628696,2.2222212067075278,NDA,NDA,1,1,2.8884583149780414,validation
Karnataka,2014,1,INC,PRAKASH BABANNA HUKKERI,M,474301,8,Chikkodi,1,1060379,44.729384493657456,12,471029,BJP,3272,0.3085689173399322,2.495809417208412,INDIA,NDA,0,1,6.348472302628696,test
Karnataka,2019,1,BJP,ANNASAHEB SHANKAR JOLLE,M,641232,8,Chikkodi,1,1202004,53.34691065919914,11,524871,INC,116361,9.680583425679115,2.103146293078209,NDA,INDIA,0,1,0.3085689173399322,test
Karnataka,1999,2,INC,Iqbal Ahemed Saradgi,M,352323,8,Gulbarga,1,740084,47.605812313196886,5,282407,BJP,69916,9.447035741888758,2.6146430003565104,INDIA,,0,0,,train
Karnataka,2004,2,INC,IQBAL AHMED SARADGI,M,312432,8,GULBARGA,1,827038,37.7772242629722,11,254548,BJP,57884,6.998952889710025,3.4331701644453414,INDIA,INDIA,1,1,9.447035741888758,train
Karnataka,2009,2,BJP,ANGADI SURESH CHANNABASAPPA,M,383613,8,Belgaum,1,753579,50.90547905395453,11,265433,INC,118180,15.68249646022514,2.5519275789336398,NDA,INDIA,0,1,6.998952889710025,validation
Karnataka,2014,2,BJP,ANGADI SURESH CHANNABASAPPA,M,553802,8,Belgaum,1,1066237,51.939859524664776,15,478374,INC,75428,7.074224586091085,2.1222409571928016,NDA,NDA,1,1,15.68249646022514,test
Karnataka,2019,2,BJP,ANGADI SURESH CHANNABASAPPA,M,756986,8,Belgaum,1,1195911,63.29785410452784,57,369944,INC,387042,32.36377957891515,2.0141346396528355,NDA,NDA,1,1,7.074224586091085,test
Karnataka,1999,3,INC,A. Venkatesh Naik,M,359916,8,Raichur,1,686379,52.43691896168152,5,187709,JD(U),172207,25.089199990092936,2.744534899406213,INDIA,,0,0,,train
Karnataka,2004,3,INC,A.VENKATESH NAIK,M,289363,8,RAICHUR,1,824732,35.08570056697206,4,288788,JD(S),575,0.0697196180092442,3.2562921664592794,INDIA,INDIA,1,1,25.089199990092936,train
Karnataka,2009,3,BJP,GADDIGOUDAR P.C.,M,413158,8,Bagalkot,1,859758,48.05515040278776,20,377773,INC,35385,4.115693020594168,2.3550606331288737,NDA,INDIA,0,1,0.0697196180092442,validation
Karnataka,2014,3,BJP,GADDIGOUDAR PARVTAGOUDA CHANDANAGOUDA,M,571200,8,Bagalkot,1,1068041,53.48109295429669,13,454846,INC,116354,10.89415106723431,2.138456999831562,NDA,NDA,1,1,4.115693020594168,test
Karnataka,2019,3,BJP,Gaddigoudar Parvatagouda Chandanagouda,M,661662,8,Bagalkot,1,1189441,55.62797986617242,14,495636,INC,166026,13.95832159812887,2.069569121659322,NDA,NDA,1,1,10.89415106723431,test
Karnataka,1999,4,INC,H.G.Ramulu,M,350584,8,Koppal,1,760497,46.09932715053445,4,338029,JD(U),12555,1.6508940863672046,2.403968206025332,INDIA,,0,0,,train
Karnataka,2004,4,INC,K. VIRUPAXAPPA,M,355872,8,KOPPAL,1,892586,39.86977165225536,6,311614,BJP,44258,4.95840176744874,3.18292745145576,INDIA,INDIA,1,1,1.6508940863672046,train
Karnataka,2009,4,BJP,RAMESH CHANDAPPA JIGAJINAGI,M,308921,8,Bijapur,1,649599,47.55564586768145,10,266522,INC,42399,6.52694970281666,2.513624924177421,NDA,INDIA,0,1,4.95840176744874,validation
Karnataka,2014,4,BJP,RAMESH JIGAJINAGI,M,471738,8,Bijapur,1,958447,49.2189969815754,14,401936,INC,69802,7.282823150367208,2.3707567756928074,NDA,NDA,1,1,6.52694970281666,test
Karnataka,2019,4,BJP,JIGAJINAGI RAMESH CHANDAPPA,M,633868,8,Bijapur,1,1096501,57.80824641290797,12,377342,JD(S),256526,23.394962704092386,2.204059958364116,NDA,NDA,1,1,7.282823150367208,test
Karnataka,1999,5,INC,Sonia Gandhi,F,414503,8,Bellary,1,801577,51.710939809899735,3,358221,BJP,56282,7.021409047415282,2.1348672187407383,INDIA,,0,0,,train
Karnataka,2004,5,BJP,G. KARUNAKARA REDDY,M,318301,8,BELLARY,1,949130,33.536080410481176,8,286973,INC,31328,3.300706963218948,3.643099702659831,NDA,INDIA,0,1,7.021409047415282,train
Karnataka,2009,5,INC,MALLIKARJUN KHARGE,M,345142,8,Gulbarga,1,759094,45.46762324560595,10,331651,BJP,13491,1.7772502483223422,2.5009983128902653,INDIA,NDA,0,1,3.300706963218948,validation
