State,Constituency,Predicted_Woman_Win_Prob,Predicted_Man_Win_Prob,Predicted_Gender_Gap,Empirical_Women_Win_Rate,Empirical_Men_Win_Rate,Women_Fielded,Total_Candidates,Const_Type,Potential_Score
Bihar,DARBHANGA RURAL,0.34272104045663204,0.3444661051022855,0.001745064645653438,0.0,0.0873015873015873,0,126,GEN,34.21229700856097
Bihar,DAUDNAGAR,0.3184402662323433,0.3201219124029971,0.0016816461706538055,0.0,0.13793103448275862,0,29,GEN,31.79047623780517
Bihar,DAWATH,0.3770914237336134,0.3789106066464097,0.0018191829127963133,0.0,0.14285714285714285,0,7,GEN,37.64054254589952
Bihar,DEHRI,0.31908059585741133,0.32076403208840176,0.0016834362309904316,0.0,0.06374501992031872,0,251,GEN,31.854344402173894
Bihar,DEO,0.36718497905773934,0.3689846802731104,0.0017997012153710412,0.0,0.09090909090909091,0,88,SC,36.65241558046631
Bihar,DEOGHAR,0.3845041099311376,0.38633687422117363,0.0018327642900360375,0.0,0.11904761904761904,0,84,SC,38.37994045290837
Bihar,DHABUA,0.3284787900644622,0.3301877662384465,0.0017089761739843001,0.0,0.16666666666666666,0,6,GEN,32.79174276385828
Bihar,DHAKA,0.34388133632363604,0.34562920224954713,0.0017478659259110851,0.0,0.0949367088607595,0,158,GEN,34.32802778533192
Bihar,DHAMDAHA,0.30787036798012973,0.3095215449510373,0.001651176970907553,0.0,0.06976744186046512,0,215,GEN,30.736201951849612
Bihar,DHANAHA,0.3376019720104144,0.3393344281591018,0.001732456148687389,0.0,0.12264150943396226,0,106,GEN,33.7017091398196
Bihar,DHANBAD,0.30559695443336554,0.3072413510650783,0.0016443966317127856,0.0,0.04878048780487805,0,205,GEN,30.509443183083363
Bihar,DHANWAR,0.3222947465853221,0.3239870718119702,0.0016923252266480837,0.0,0.09174311926605505,0,109,GEN,32.17493190552596
Bihar,DHURAIYA,0.40980656153267925,0.4116792634889124,0.0018727019562331249,0.0,0.128,0,125,SC,40.90391159832198
Bihar,DIGHA,0.30828351158214756,0.3099359121062835,0.0016524005241359552,0.0,0.045454545454545456,0,66,GEN,30.777410374602677
Bihar,DINAPUR,0.3422244926015136,0.343968352052417,0.0017438594509033845,0.0,0.0975609756097561,0,82,GEN,34.162770118575985
Bihar,DINARA,0.3115375026208115,0.31319944732640687,0.0016619447055953862,0.0,0.06756756756756757,0,222,GEN,31.10197445177364
Bihar,DUMKA,0.40975594668798215,0.41162857866496494,0.001872631976982786,0.0,0.10989010989010989,0,91,ST,40.89886245994553
Bihar,DUMRAON,0.31783661805582397,0.3195165708755769,0.0016799528197529168,0.0,0.075,0,200,GEN,31.730266753310037
Bihar,DUMRI,0.3386489060402258,0.3403839739436322,0.0017350679034063843,0.0,0.12345679012345678,0,81,GEN,33.80613271928317
Bihar,EKANGAR SARAI,0.3383584757566689,0.34009282083877485,0.0017343450821059592,0.0,0.15,0,20,GEN,33.777164539825144
Bihar,EKMA,0.3134207225781903,0.3150881157155049,0.0016673931373145656,0.0,0.07317073170731707,0,41,GEN,31.289812701627127
Bihar,FATEHPUR,0.36413434745513074,0.3659277426357209,0.0017933951805901849,0.0,0.09195402298850575,0,87,SC,36.34813106713173
Bihar,FATUHA,0.47842317376212035,0.48035423125150517,0.0019310574893848242,0.0,0.16666666666666666,0,6,SC,47.749931110933176
Bihar,FATWA,0.3404000839978316,0.34213948245750136,0.0017393984596697498,0.0,0.07100591715976332,0,169,SC,33.98079926160543
Bihar,FATWA(SC),0.3417175993479096,0.3434602245443621,0.0017426251964525186,0.0,0.1,0,10,GEN,34.112211364921464
Bihar,FATWAH,0.3084560721702697,0.31010898295898087,0.0016529107887111594,0.0,0.06,0,50,GEN,30.7946221800736
Bihar,FORBESGANJ,0.3373400892592822,0.33907188943498284,0.0017318001757006263,0.0,0.08108108108108109,0,185,GEN,33.67558836334321
Bihar,GAIGHAT,0.3100420167096991,0.3116995954889221,0.0016575787792230123,0.0,0.04285714285714286,0,70,GEN,30.952809764213363
Bihar,GAIGHATTI,0.3371246531026599,0.33885591284776806,0.0017312597451081824,0.0,0.102803738317757,0,107,GEN,33.65410027616596
Bihar,GANDEY,0.33667526954923827,0.33840539967660876,0.0017301301273704994,0.0,0.08450704225352113,0,71,GEN,33.60927775222506
Bihar,GARHWA,0.315602794900918,0.31727643216059837,0.0016736372596803384,0.0,0.08130081300813008,0,123,GEN,31.507459030411255
Bihar,GARKHA,0.3817686255820591,0.38359647723872314,0.001827851656664048,0.0,0.11538461538461539,0,130,SC,38.107080916732656
Bihar,GAURA BAURAM,0.3157357463734361,0.31740976168954277,0.0016740153161066695,0.0,0.05660377358490566,0,53,GEN,31.52071998981646
Bihar,GAWAN,0.37229728923798516,0.3741072343554798,0.0018099451174946601,0.0,0.19047619047619047,0,21,SC,37.162345157707236
Bihar,GAYA,0.323243032701381,0.3249379498234065,0.0016949171220255188,0.0,0.12121212121212122,0,33,GEN,32.269516255068
Bihar,GAYA MUFASSIL,0.30716125779514647,0.30881032850255,0.0016490707074035549,0.0,0.05660377358490566,0,106,GEN,30.66547271624673
Bihar,GAYA MUFFASIL,0.3142114990581843,0.3158811635960709,0.0016696645378865838,0.0,0.10714285714285714,0,56,GEN,31.368687126081063
Bihar,GAYA TOWN,0.3163569367056361,0.318032714777941,0.001675778072304901,0.0,0.045454545454545456,0,242,GEN,31.582679268808324
Bihar,GHANSHYAMPUR,0.32926296128290927,0.33097400644101593,0.001711045158106661,0.0,0.09876543209876543,0,81,GEN,32.86995774872623
Bihar,GHATSHILA,0.48379236565999617,0.48572491280532365,0.001932547145327479,0.0,0.16666666666666666,0,6,ST,48.28574141048087
Bihar,GHATSILA,0.4318973295285662,0.4337967820928481,0.0018994525642819227,0.0,0.12195121951219512,0,82,ST,43.10769610384867
Bihar,GHORASAHAN,0.33854590212952423,0.34028071382729497,0.0017348116977707329,0.0,0.10526315789473684,0,114,GEN,33.79585887382776
Bihar,GHOSHI,0.39693282731944546,0.39878645018342435,0.0018536228639788876,0.0,0.13333333333333333,0,15,GEN,39.61970635552623
Bihar,GHOSI,0.3359000130747549,0.33762818706221315,0.0017281739874582258,0.0,0.11764705882352941,0,119,GEN,33.53195194097723
Bihar,GIRIDIH,0.3450934135365096,0.346844183428177,0.0017507698916674475,0.0,0.09803921568627451,0,102,GEN,34.44892343782771
Bihar,GOBINDGANJ,0.337823895134096,0.33955690632964236,0.0017330111955463634,0.0,0.1188118811881188,0,101,GEN,33.72384425417055
Bihar,GOBINDPUR,0.3217523104341265,0.3234431467691866,0.0016908363350601197,0.0,0.07142857142857142,0,182,GEN,32.12082799367549
Bihar,GODDA,0.32297786132601325,0.324672055077837,0.001694193751823725,0.0,0.08064516129032258,0,124,GEN,32.24306742513773
Bihar,GOH,0.32751908396893964,0.3292255150207687,0.0017064310518290493,0.0,0.07106598984771574,0,197,GEN,32.69601952339884
Bihar,GOM,0.31187476488975596,0.31353768939636273,0.0016629245066067666,0.0,0.125,0,8,GEN,31.135614070022854
Bihar,GOMIA,0.31176318540883374,0.31342578595483306,0.0016626005459993154,0.0,0.07058823529411765,0,85,GEN,31.124484776655052
Bihar,GOPAL GANJ,0.3224603002934158,0.32415307902516316,0.0016927787317473353,0.0,0.14285714285714285,0,7,GEN,32.19144463552463
Bihar,GOPALGANJ,0.3310029283063649,0.33271853013682,0.0017156018304551046,0.0,0.08588957055214724,0,163,GEN,33.04350590766765
Bihar,GOPALPUR,0.3437422978527824,0.34548982920339927,0.0017475313506168932,0.0,0.09259259259259259,0,162,GEN,34.31415974107516
Bihar,GORAUL,0.3095235717487565,0.3111796288638903,0.00165605711513378,0.0,0.12,0,25,GEN,30.901098303546032
Bihar,GOREAKOTHI,0.3347472649596259,0.3364725130522953,0.0017252480926693847,0.0,0.08130081300813008,0,123,GEN,33.4169742879228
Bihar,GORIYAKOTHI,0.33229969582881697,0.33401866308017886,0.0017189672513618914,0.0,0.046153846153846156,0,65,GEN,33.17284835340497
Bihar,GORLAKOTHI,0.3403805894620303,0.34211993997507223,0.0017393505130419151,0.0,0.2,0,5,GEN,33.978854830912006
Bihar,GOVINDGANJ,0.3485499503976335,0.3503088763578547,0.0017589259602212026,0.0,0.10810810810810811,0,37,GEN,34.79368768414452
Bihar,GOVINDPUR,0.32230789396140774,0.32400025521853454,0.0016923612571267954,0.0,0.15384615384615385,0,13,GEN,32.176243256880134
Bihar,GUMLA,0.3890861502495166,0.3909268832710796,0.0018407330215630124,0.0,0.09900990099009901,0,101,ST,38.83699465245194
Bihar,GURUA,0.30832365534959116,0.30997617462083826,0.0016525192712470993,0.0,0.05392156862745098,0,204,GEN,30.781414456734463
Bihar,HAJIPUR,0.31858230123137676,0.32026434501497175,0.0016820437835949886,0.0,0.06986899563318777,0,229,GEN,31.804643185202714
Bihar,HARLAKHI,0.3588357301035457,0.3606178290044498,0.0017820989009040833,0.0,0.0979020979020979,0,143,GEN,35.8196249343323
Bihar,HARLAKMI,0.4213682362575313,0.4232558823279668,0.0018876460704355114,0.0,0.2,0,5,GEN,42.05728421621534
Bihar,HARNAUT,0.29396496265957345,0.2955734102388415,0.0016084475792680353,0.0,0.047058823529411764,0,255,GEN,29.349213542699403
Bihar,HARSIDHI,0.37981968436013447,0.381643965097452,0.0018242807373175518,0.0,0.12396694214876033,0,121,SC,37.91267866263022
Bihar,HASANPUR,0.32588641326651996,0.3275884816275113,0.001702068360991349,0.0,0.08695652173913043,0,138,GEN,32.5331732313222
Bihar,HASSANPUR,0.35312825902392636,0.3548977023708717,0.001769443346945343,0.0,0.15384615384615385,0,13,GEN,35.25034185753781
Bihar,HATHUA,0.31367928562237946,0.31534742251709197,0.001668136894712513,0.0,0.06,0,50,GEN,31.315602563292572
Bihar,HATIA,0.29442327541099617,0.2960331792299179,0.0016099038189217318,0.0,0.03896103896103896,0,154,GEN,29.394928225553258
Bihar,HAYAGAHT,0.3692991533548433,0.3711031400845406,0.0018039867296972822,0.0,0.2,0,5,SC,36.863294258290274
Bihar,HAYAGHAT,0.3237703110087577,0.3254666632653536,0.0016963522565959233,0.0,0.07471264367816093,0,174,GEN,32.322108251105924
Bihar,HAZARIBAGH,0.3245663357905669,0.3262648464663358,0.0016985106757689272,0.0,0.07692307692307693,0,130,GEN,32.40150564042314
Bihar,HILSA,0.31099463532757265,0.3126549992035425,0.0016603638759698502,0.0,0.06334841628959276,0,221,GEN,31.047827106945437
Bihar,HISUA,0.3435168775012421,0.3452638657735077,0.0017469882722656038,0.0,0.09933774834437085,0,151,GEN,34.29167575449221
Bihar,HUSSAINABAD,0.3278818938460975,0.3295892887450442,0.001707394898946668,0.0,0.08035714285714286,0,112,GEN,32.73220699730877
Bihar,HUSSAINBAD,0.3312993476681457,0.33301572108077865,0.001716373412632921,0.0,0.16666666666666666,0,6,GEN,33.07307142761855
Bihar,ICHAGARH,0.30731971699112987,0.3089692590465798,0.0016495420554499263,0.0,0.08411214953271028,0,107,GEN,30.681278019348408
Bihar,IMAMGANJ,0.367014654368572,0.36881400730924585,0.0017993529406738484,0.0,0.12295081967213115,0,122,SC,36.63542654709635
Bihar,ISLAMPUR,0.3342510997464833,0.33597508212271765,0.0017239823762343343,0.0,0.0847457627118644,0,177,GEN,33.367485674128346
Bihar,JAGANATHPUR,0.4058972432114818,0.40776442324494644,0.0018671800334646438,0.0,0.1076923076923077,0,65,ST,40.513935998331895
Bihar,JAGANNATHPUR,0.36454870770685127,0.36634296789997023,0.0017942601931189572,0.0,0.1111111111111111,0,18,ST,36.38946124721599
Bihar,JAGDISHPUR,0.3126786485799984,0.3143439013689242,0.0016652527889258195,0.0,0.058823529411764705,0,238,GEN,31.215795958841298
Bihar,JAGDISMPUR,0.33030124232517005,0.3320150122207592,0.0017137698955891345,0.0,0.16666666666666666,0,6,GEN,32.97351819995975
Bihar,JAHANABAD,0.30331571385011596,0.30495322604315167,0.0016375121930357062,0.0,0.058823529411764705,0,221,GEN,30.281903067034712
Bihar,JAINAGAR,0.4969761586902655,0.49891047049924037,0.0019343118089748534,0.0,0.23076923076923078,0,13,SC,49.6014851837732
Bihar,JALALPUR,0.33629705336385735,0.33802623033622003,0.0017291769723626893,0.0,0.08,0,150,GEN,33.57155362433071
Bihar,JALE,0.3596797547053886,0.36146368219188796,0.0017839274864993593,0.0,0.09302325581395349,0,172,GEN,35.90381121046323
Bihar,JAMA,0.3898954487069544,0.39173755535088134,0.0018421066439269218,0.0,0.11392405063291139,0,79,ST,38.91772197104545
Bihar,JAMALPUR,0.32504758666082706,0.3267473974716759,0.0016998108108488563,0.0,0.07462686567164178,0,201,GEN,32.44950672589807
Bihar,JAMSHEDPUR,0.37592759426308514,0.37774456738352513,0.0018169731204399908,0.0,0.14285714285714285,0,7,GEN,37.52445439290774
Bihar,JAMSHEDPUR EAST,0.29770559451962686,0.2993258321057597,0.0016202375861328333,0.0,0.052941176470588235,0,170,GEN,29.722324072578417
Bihar,JAMSHEDPUR WEST,0.30734337879087226,0.30899299119652146,0.0016496124056492034,0.0,0.056962025316455694,0,158,GEN,30.683638134042468
Bihar,JAMTARA,0.34251827361127185,0.34426284657452755,0.0017445729632556972,0.0,0.09345794392523364,0,107,GEN,34.19207254917086
Bihar,JAMUA,0.415674937843322,0.41755548401686154,0.0018805461735395546,0.0,0.14492753623188406,0,69,SC,41.489324192952445
Bihar,JAMUI,0.32208633032022194,0.32377808402183195,0.0016917537016100104,0.0,0.07960199004975124,0,201,GEN,32.154143957866474
Bihar,JANDAHA,0.29639007172589066,0.2980061877488587,0.0016161160229680172,0.0,0.06779661016949153,0,177,GEN,29.59110709819258
Bihar,JARIDIH,0.3257455377315787,0.3274472277153854,0.001701689983806709,0.0,0.1,0,30,GEN,32.51912198127512
Bihar,JARMUNDI,0.31431716077593735,0.31598712807705803,0.0016699673011206784,0.0,0.08928571428571429,0,112,GEN,31.379226139526047
Bihar,JEHANABAD,0.3343478274116447,0.33607205684004593,0.001724229428401225,0.0,0.13636363636363635,0,22,GEN,33.377133504829956
Bihar,JHAJHA,0.31984840896378086,0.32153398323829285,0.0016855742745119917,0.0,0.09411764705882353,0,170,GEN,31.93092807138879
Bihar,JHANJHARPUR,0.3214451845237776,0.3231351758251782,0.001689991301400573,0.0,0.08670520231213873,0,173,GEN,32.090194495805534
Bihar,JHARIA,0.29749193567137816,0.29911150568955047,0.0016195700181723116,0.0,0.05747126436781609,0,174,GEN,29.701012665171678
Bihar,JOKIHAT,0.33612421631361544,0.33785295697394285,0.0017287406603274103,0.0,0.1111111111111111,0,144,GEN,33.554314471395344
Bihar,JORAPOKHAR,0.38061784291718315,0.3824435931953787,0.001825750278195537,0.0,0.14285714285714285,0,7,GEN,37.99229297845909
Bihar,JUGSALAI,0.37668075519851957,0.37849916076460727,0.0018184055660876997,0.0,0.08695652173913043,0,92,SC,37.599579681662846
Bihar,JUGSALIA,0.4066936153955918,0.4085619395292868,0.0018683241336950318,0.0,0.16666666666666666,0,6,ST,40.59337798989285
Bihar,JUGSULAI,0.3652703318022816,0.36706609208493585,0.0017957602826542685,0.0,0.14285714285714285,0,7,SC,36.46143938479991
Bihar,KADWA,0.31877647251579716,0.32045905935547936,0.0016825868396821986,0.0,0.05714285714285714,0,210,GEN,31.82401034183418
Bihar,KAHALGAON,0.36078665432997725,0.36257296315988424,0.0017863088299069907,0.0,0.075,0,40,GEN,36.0142177943635
Bihar,KALYANPUR,0.3339348863084085,0.3356580600295714,0.001723173721162874,0.0,0.08522727272727272,0,176,GEN,33.33594584877424
Bihar,KALYANPUR(SC),0.3437786579286877,0.3455262768033826,0.0017476188746948784,0.0,0.08695652173913043,0,46,SC,34.31778638573743
Bihar,KANKE,0.3645421222955156,0.366336368761867,0.0017942464663514013,0.0,0.08823529411764706,0,102,SC,36.388804388075066
Bihar,KANTI,0.3026974489772087,0.3043330814068849,0.001635632429676237,0.0,0.056818181818181816,0,264,GEN,30.220234721328133
Bihar,KARAKAT,0.3056210970125432,0.30726556607030964,0.00164446905776644,0.0,0.0625,0,224,GEN,30.511851257510546
Bihar,KARGAHAR,0.3024305894192787,0.3040654086571534,0.0016348192378747295,0.0,0.05172413793103448,0,58,GEN,30.193617007357425
Bihar,KASBA,0.31933730096574425,0.32102145303424223,0.0016841520684979794,0.0,0.06422018348623854,0,218,GEN,31.879948838977423
Bihar,KATEA,0.3954253145402029,0.39727653511499533,0.0018512205747924226,0.0,0.2222222222222222,0,18,SC,39.46932950621323
Bihar,KATEYA,0.32532525205460033,0.32702581136212844,0.0017005593075281045,0.0,0.08695652173913043,0,92,GEN,32.4772017169245
Bihar,KATIHAR,0.319086559440671,0.3207700123130873,0.0016834528724163356,0.0,0.06382978723404255,0,235,GEN,31.85493922556312
Bihar,KATORIA,0.3520871208161373,0.35385420103091364,0.0017670802147763398,0.0,0.09929078014184398,0,141,ST,35.146495463106554
Bihar,KATRA NORTH,0.3213780895363587,0.3230678960359116,0.0016898064995528594,0.0,0.14285714285714285,0,7,GEN,32.08350227518463
Bihar,KATRA SOUTH,0.42107177100521764,0.4229590597676276,0.0018872887624099555,0.0,0.2,0,5,GEN,42.02770869836314
Bihar,KENDUADIH,0.4399313251335446,0.4418386306395222,0.001907305505977619,0.0,0.16666666666666666,0,6,SC,43.909224169486535
Bihar,KEOTI,0.3228515055473622,0.32454535422451924,0.0016938486771570505,0.0,0.06321839080459771,0,174,GEN,32.23046439517726
Bihar,KEOTIRANWAY,0.34550117833758565,0.3472529200470989,0.0017517417095132548,0.0,0.13043478260869565,0,23,GEN,34.48959495128057
Bihar,KESARIA,0.4031206127228245,0.4049837268080551,0.0018631140852305994,0.0,0.1346153846153846,0,52,GEN,40.236955303121384
Bihar,KESARIYA,0.33974356397628774,0.34148134448322576,0.0017377805069380137,0.0,0.07766990291262135,0,103,GEN,33.91531642334521
Bihar,KHAGARIA,0.30542021669073616,0.3070640828456079,0.0016438661548717204,0.0,0.07614213197969544,0,197,GEN,30.49181467335047
Bihar,KHAJAULI,0.3696446235139117,0.37144930393052294,0.0018046804166112485,0.0,0.09615384615384616,0,156,GEN,36.89775331007505
Bihar,KHARAGPUR,0.31668157713208456,0.31835827405290623,0.0016766969208216742,0.0,0.08943089430894309,0,123,GEN,31.615059810682624
Bihar,KHARASAWAN,0.39155440307518585,0.3933992936998559,0.0018448906246700258,0.0,0.078125,0,64,ST,39.08320280279042
Bihar,KHARSAWAN,0.3858088671194654,0.3876439337148943,0.0018350665954289247,0.0,0.10344827586206896,0,29,ST,38.51008821551942
Bihar,KHARSWAN,0.3798969059704657,0.3817213293173872,0.001824423346921511,0.0,0.0625,0,16,ST,37.920381318579
Bihar,KHIJRI,0.3829638329803597,0.3847938453825444,0.001830012402184722,0.0,0.07317073170731707,0,123,ST,38.22630044164174
Bihar,KHIJRI(ST),0.3639692314817365,0.36576228122594195,0.001793049744205466,0.0,0.14285714285714285,0,7,ST,36.33166165443295
Bihar,KHUNTI,0.3981482793521102,0.40000381342456165,0.0018555340724514258,0.0,0.12345679012345678,0,81,ST,39.74095016538845
Bihar,KISHANGANJ,0.33303223924999664,0.3347530960794066,0.001720856829409978,0.0,0.08389261744966443,2,300,GEN,33.24591384466696
Bihar,KISHANPUR,0.30888827314298706,0.3105424599259176,0.0016541867829305557,0.0,0.13953488372093023,0,43,GEN,30.83773142441517
Bihar,KISHUNPUR,0.33218433813317916,0.3339030070624099,0.0017186689292307267,0.0,0.09859154929577464,0,71,GEN,33.16134232324526
Bihar,KOCH,0.321835243550784,0.32352630781869834,0.0016910642679143217,0.0,0.14285714285714285,0,7,GEN,32.12909994702598
Bihar,KOCHADHAMAN,0.332018923669144,0.33373716446559665,0.0017182407964526636,0.0,0.08695652173913043,0,46,GEN,33.14484352093013
Bihar,KODARAMA,0.313696453923396,0.31536464016599386,0.0016681862425978466,0.0,0.125,0,8,GEN,31.31731498146093
Bihar,KODARMA,0.31704422681651834,0.3187219482289515,0.001677721412433164,0.0,0.09900990099009901,0,101,GEN,31.651231492849995
Bihar,KOLEBIRA,0.39455365111883023,0.3964034665741649,0.0018498154553346913,0.0,0.12345679012345678,0,81,ST,39.38237996770319
Bihar,KOLEBIRA(ST),0.4227799654478352,0.4246692942805431,0.001889328832707926,0.0,0.14285714285714285,0,7,ST,42.19811950692233
Bihar,KONCH,0.3033839617960578,0.3050216811249623,0.0016377193289044967,0.0,0.07643312101910828,0,157,GEN,30.288710401774477
Bihar,KORHA,0.38344455590908405,0.38527543113155843,0.0018308752224743818,0.0,0.1076923076923077,0,130,SC,38.27425167724774
Bihar,KOTORIA,0.3457944698365093,0.3475469089452918,0.0017524391087824776,0.0,0.2,0,5,GEN,34.51884860839671
Bihar,KUCHAIKOT,0.36650858302503675,0.368306898509868,0.0017983154848312255,0.0,0.26666666666666666,0,15,GEN,36.58494849648592
Bihar,KUCHAIKOTE,0.333230479711813,0.33495184646448223,0.0017213667526692067,0.0,0.07692307692307693,0,39,GEN,33.26568678430611
Bihar,KUMARKHAND,0.3580285346206591,0.35980887438003745,0.0017803397593783576,0.0,0.11458333333333333,0,96,SC,35.7391122185482
Bihar,KUMHRARH,0.31759018362679653,0.31926944352216047,0.0016792598953639382,0.0,0.04,0,75,GEN,31.70568671682708
Bihar,KURHANI,0.2991406884245072,0.3007653915071066,0.0016247030825994324,0.0,0.064,0,250,GEN,29.8654673625893
Bihar,KURTHA,0.3076332009463319,0.3092836743320694,0.0016504733857374831,0.0,0.06198347107438017,0,242,GEN,30.712546053560075
Bihar,KUSHESHWAR ASTHAN,0.36196697990922044,0.3637558070928392,0.0017888271836187797,0.0,0.08,0,50,SC,36.131948353598645
Bihar,KUTUMBA,0.35768723555563503,0.35946682847048417,0.0017795929148491374,0.0,0.08108108108108109,0,37,SC,35.70506978855082
Bihar,LAKHISARAI,0.31443238600307805,0.31610268327294877,0.0016702972698707241,0.0,0.061452513966480445,0,179,GEN,31.390719044717812
Bihar,LALGANJ,0.3108516968767717,0.31251164375415447,0.0016599468773827453,0.0,0.06140350877192982,0,228,GEN,31.0335699573212
Bihar,LALGANJ NORTH,0.341027756454195,0.34276869551379013,0.001740939059595159,0.0,0.2,0,5,GEN,34.04340479125778
Bihar,LATCHAR,0.38918104811731297,0.39102194273493335,0.001840894617620381,0.0,0.2,0,5,SC,38.846460682055394
Bihar,LATEHAR,0.3756766294692724,0.3774931233214142,0.0018164938521418317,0.0,0.09782608695652174,0,92,SC,37.49942151814481
Bihar,LATEHAR(SC),0.3509170880657813,0.3526814925026916,0.001764404436910283,0.0,0.09090909090909091,0,11,SC,35.02979283986104
Bihar,LAUKAHA,0.3322528522448655,0.3339716983807531,0.001718846135887575,0.0,0.08287292817679558,0,181,GEN,33.16817607136468
Bihar,LAURIA,0.33504690380413854,0.33677291442281126,0.0017260106186727242,0.0,0.11702127659574468,0,94,GEN,33.44686092904192
Bihar,LAURIYA,0.3532409121708597,0.35501061020411356,0.0017696980332538859,0.0,0.09302325581395349,0,43,GEN,35.26157824233261
Bihar,LESLIEGANJ,0.3292374970238661,0.3309484751462797,0.0017109781224135534,0.0,0.13793103448275862,0,29,GEN,32.86741788693801
Bihar,LITIPARA,0.42533548598277876,0.42722778237855935,0.0018922963957805905,0.0,0.12,0,75,ST,42.4530625175656
Bihar,LITTIPARA,0.5161356374242204,0.5180677190227649,0.0019320815985445217,0.0,0.2,0,5,ST,51.51384212568
Bihar,LOHARDAGA,0.41357013440269774,0.4154479285153327,0.0018777941126349451,0.0,0.12195121951219512,0,82,ST,41.27935348391548
Bihar,MADHAIPUR,0.3435674836291415,0.34531459388940955,0.0017471102602680255,0.0,0.2,0,5,GEN,34.29672333533986
Bihar,MADHEPUR,0.34750404785527717,0.3492605254737649,0.0017564776184877395,0.0,0.11578947368421053,0,95,GEN,34.689366477288544
Bihar,MADHEPURA,0.3257587810579132,0.32746050662506226,0.0017017255671490372,0.0,0.07547169811320754,0,159,GEN,32.52044290114637
Bihar,MADHIPURA,0.3631024959619859,0.3648937254815419,0.0017912295195560146,0.0,0.25,0,12,GEN,36.24520960525943
Bihar,MADHUBAN,0.3270615791429372,0.3287667918639512,0.0017052127210139822,0.0,0.08620689655172414,0,174,GEN,32.65038695776277
Bihar,MADHUBANI,0.32586407388001154,0.3275660822602819,0.0017020083802703478,0.0,0.06896551724137931,0,203,GEN,32.530945049543874
Bihar,MADHUBANI EAST,0.40133192022377284,0.403192351720244,0.0018604314964711377,0.0,0.16666666666666666,0,6,GEN,40.05852696788493
Bihar,MADHUBANI WEST,0.331859116745512,0.33357694351916567,0.0017178267736536745,0.0,0.16666666666666666,0,6,GEN,33.12890402696855
Bihar,MADHUPUR,0.3167116036839803,0.3183883855079342,0.0016767818239538657,0.0,0.08130081300813008,0,123,GEN,31.61805474234878
Bihar,MAHAGAMA,0.3296192689352495,0.3313312510310173,0.0017119820957677834,0.0,0.08064516129032258,0,124,GEN,32.90549666484123
Bihar,MAHARAJGANJ,0.32902184917595545,0.3307322591927777,0.0017104100168222613,0.0,0.08333333333333333,0,192,GEN,32.84590869093715
Bihar,MAHESHPUR,0.4096375297644329,0.41150999786493325,0.0018724681005003463,0.0,0.13333333333333333,0,75,ST,40.88704965571812
Bihar,MAHISHI,0.3157167190381323,0.31739068026557904,0.0016739612274467297,0.0,0.09090909090909091,0,154,GEN,31.518822149160574
Bihar,MAHNAR,0.30390517752929547,0.30554447638551224,0.0016392988562167754,0.0,0.07653061224489796,0,196,GEN,30.340698611937334
Bihar,MAHUA,0.3211057913670865,0.3227948471491532,0.001689055782066684,0.0,0.06666666666666667,0,180,GEN,32.05634257735228
Bihar,MAIRWA,0.3613718747891458,0.3631594349542238,0.0017875601650780282,0.0,0.1111111111111111,0,117,SC,36.07259008209932
Bihar,MAITHANI,0.3787495787017577,0.3805718736871065,0.0018222949853488046,0.0,0.14285714285714285,0,7,GEN,37.805938524378654
Bihar,MAJHGAON,0.3848702777013688,0.386703690777897,0.0018334130765282342,0.0,0.09009009009009009,0,111,ST,38.4164651501464
Bihar,MAJORGANJ,0.38433186084978027,0.38616431922449324,0.0018324583747129641,0.0,0.12631578947368421,0,95,SC,38.36275887126971
Bihar,MAKHDUMPUR,0.3230581517145964,0.32475256460868457,0.0016944128940881709,0.0,0.08196721311475409,0,183,SC,32.25107578167909
Bihar,MANDAR,0.3976190605682539,0.39947376529989237,0.0018547047316384568,0.0,0.10638297872340426,0,94,ST,39.68815946152284
Bihar,MANDU,0.31943379875242595,0.32111821964593873,0.0016844208935127836,0.0,0.07633587786259542,0,131,GEN,31.889573778771325
Bihar,MANER,0.31068814594302446,0.3123476152988623,0.0016594693558378282,0.0,0.06779661016949153,0,236,GEN,31.017256848560994
Bihar,MANIGACHHI,0.31144330216216787,0.31310497288446354,0.0016616707222956717,0.0,0.08771929824561403,0,114,GEN,31.092578594530995
Bihar,MANIGACHI,0.3129960487148012,0.31466221802169736,0.0016661693068961703,0.0,0.125,0,8,GEN,31.24745443052528
Bihar,MANIHARI,0.33766502468890613,0.33939763861500655,0.0017326139261004125,0.0,0.08121827411167512,0,197,ST,33.70799815647731
Bihar,MANIKA,0.381680889249533,0.383508581419519,0.0018276921699860171,0.0,0.08955223880597014,0,67,ST,38.09832940768183
Bihar,MANJHI,0.31287426047073047,0.31454007828957714,0.001665817818846671,0.0,0.08152173913043478,0,184,GEN,31.235306895257985
Bihar,MANOHARPUR,0.3891025522767066,0.39094331323831466,0.0018407609616080678,0.0,0.10416666666666667,0,96,ST,38.83863074884136
Bihar,MARHAURA,0.3176151731652178,0.31929450336917015,0.001679330203952334,0.0,0.07653061224489796,0,196,GEN,31.70817924116879
Bihar,MASAURHI,0.3184767330439787,0.3201584813297794,0.0016817482858006993,0.0,0.06965174129353234,0,201,SC,31.794113534411462
